feature_id,text,normalized_text
feature_26fd39d9ae6c7631,"✔️Devil's perfume edition - Enchanted and intense, irresistible scent temptation, strong and attractive scent birth","devil's perfume edition - enchanted and intense, irresistible scent temptation, strong and attractive scent birth"
feature_c3b08abb8ed99cc9,✔️Kerasys Devil's Perfume Edition has a sweet and seductive floral fragrance,kerasys devil's perfume edition has a sweet and seductive floral fragrance
feature_a87e91caaaff5475,✔️Extremely strong scent,extremely strong scent
feature_3602c0368765b265,✔️Long-lasting perfume capsule,long-lasting perfume capsule
feature_bef775ebff8d5d1f,"✔️Anise, Blackberry, Iris, Jasmin, Coriander, Vanilla, Sandalwood","anise, blackberry, iris, jasmin, coriander, vanilla, sandalwood"
feature_f2cb7d230038b8db,"Kerasys Devil's Perfume Edition contains the most popular floral fragrance among autumn and winter fragrances and contains long lasting perfume capsules, which can be twice as strong and strong as existing products.","kerasys devil's perfume edition contains the most popular floral fragrance among autumn and winter fragrances and contains long lasting perfume capsules, which can be twice as strong and strong as existing products"
feature_5a26a834f5425a6e,"All Natural...All Over Pure Nourishment for your Skin Bee Naturals Miracle Skin Cream is a blend of time honored ingredients from nature that will soothe, soften, nourish and pamper your skin. It can be used for the face, lips, hands...anywhere your skin needs some TLC. Pure olive oil, unbleached beeswax, honey, virgin coconut oil and propolis nourish and restore.","all natural...all over pure nourishment for your skin bee naturals miracle skin cream is a blend of time honored ingredients from nature that will soothe, soften, nourish and pamper your skin. it can be used for the face, lips, hands...anywhere your skin needs some tlc. pure olive oil, unbleached beeswax, honey, virgin coconut oil and propolis nourish and restore"
feature_b15c2d79986e4966,Blue Ring Texture on Tint Acid Perm,blue ring texture on tint acid perm
feature_b877eb3b1d9cd076,Product of ColorSilk,product of colorsilk
feature_5b336d4d15cb19fc,Tabino Yado Bathsalts From Japan ( Tabinoyado )- Good hot water journey turbidity water travelogue 10 encased,tabino yado bathsalts from japan ( tabinoyado )- good hot water journey turbidity water travelogue 10 encased
feature_1d66991d34346867,Brand New From Manufacturer,brand new from manufacturer
feature_d7f91d6d6999c0f9,#IhealthAmerica,ihealthamerica
feature_61cb249193195c5f,"Easy to Use - Simple peel and firmly stick in your chosen location.No need to glue the use of convenient and quick, simple to apply them to your eyes, face, and body. Long lasting.","easy to use - simple peel and firmly stick in your chosen location.no need to glue the use of convenient and quick, simple to apply them to your eyes, face, and body. long lasting"
feature_03237fa7e374fbe8,"100% Brand new and high quality! If there are any problems, MissBabe promise the fastest replace or refund service processes, offer the best customer service to you!","100% brand new and high quality! if there are any problems, missbabe promise the fastest replace or refund service processes, offer the best customer service to you"
feature_28f28f1dd9a07b05,"1 sheet face gems(AB color) Where to wear? This design is for the face and nipples, but still great anywhere on your body: the wrists, thighs, buttocks, breasts, etc.Use individually to highlight any body part; it's the perfect accent.","1 sheet face gems(ab color) where to wear? this design is for the face and nipples, but still great anywhere on your body: the wrists, thighs, buttocks, breasts, etc.use individually to highlight any body part; it's the perfect accent"
feature_29f90e7ba705a368,Please disregard the fraudulent product description below. It was inserted by disgruntle seller,please disregard the fraudulent product description below. it was inserted by disgruntle seller
feature_4ff3e86880aa2eee,Real Gift:Free Random 3D Nail Art Deco or Stickers for each polish purchase. Instruction: 1. Surface must be dry 2. Peel of design place on nails 3. Apply topcoat for extra protection.,real gift:free random 3d nail art deco or stickers for each polish purchase. instruction: 1. surface must be dry 2. peel of design place on nails 3. apply topcoat for extra protection
feature_d8f7a42715ef8746,"Description Name: Halloween Fluorescent Temporary Tattoo Stickers for Kids 10 Sheets Luminous Ghost Skull Witch Fake Tattoos Body Art Leg Arm Face DIY Tattoos Decoration Treat or Trick Gift Set Party Favors Accessories Package Size: 3.93 x 2.36 inches approx. Quantity: 10 sheets tattoos design in one set Color: mixed colors as the pictures show Patterns: cute ghost, skull, pumpkin, spiders, etc. Occasions: Halloween parties, treat or trick activity Use Steps 1. Cut off the tattoos stickers you want and remove off the transparent film from the paper. 2. Place the tattoo sticker face down on skin surface. 3. Wet the tattoo thoroughly with a sponge or towel, wait for 20-30 seconds. 4. Remove the paper and let your skins surface dry.Then you can enjoy the bright fake tattoos. Remove Steps 1. Rub the Temporary Tattoo stickers with alcohol or makeup remover or cold cream or baby oil and then wait 10 seconds. 2. Rub again gently and repeatedly until the tattoo has disappeared or by scrubbing it off with soap and water. Warning 1. Do not apply to sensitive skin or near eyes. 2. Not recommended for children under 3 years old. 3. The temporary tattoo stickers set will last 3-7 days, which depends on where it is placed and how take care of it. 4. Avoid any soap, sunscreen, lotions or oils, the tattoos will be waterproof and more durable.","description name: halloween fluorescent temporary tattoo stickers for kids 10 sheets luminous ghost skull witch fake tattoos body art leg arm face diy tattoos decoration treat or trick gift set party favors accessories package size: 3.93 x 2.36 inches approx. quantity: 10 sheets tattoos design in one set color: mixed colors as the pictures show patterns: cute ghost, skull, pumpkin, spiders, etc. occasions: halloween parties, treat or trick activity use steps 1. cut off the tattoos stickers you want and remove off the transparent film from the paper. 2. place the tattoo sticker face down on skin surface. 3. wet the tattoo thoroughly with a sponge or towel, wait for 20-30 seconds. 4. remove the paper and let your skins surface dry.then you can enjoy the bright fake tattoos. remove steps 1. rub the temporary tattoo stickers with alcohol or makeup remover or cold cream or baby oil and then wait 10 seconds. 2. rub again gently and repeatedly until the tattoo has disappeared or by scrubbing it off with soap and water. warning 1. do not apply to sensitive skin or near eyes. 2. not recommended for children under 3 years old. 3. the temporary tattoo stickers set will last 3-7 days, which depends on where it is placed and how take care of it. 4. avoid any soap, sunscreen, lotions or oils, the tattoos will be waterproof and more durable"
feature_92f85b0e56cf82e9,"Helps your eye contour look brighter, smoother, hydrated and more youthful*","helps your eye contour look brighter, smoother, hydrated and more youthful"
feature_3465f8a9b7290935,Deeply hydrates your skin so that it retains moisture throughout the day*,deeply hydrates your skin so that it retains moisture throughout the day
feature_baea404570aef8a0,"Reduces your dark circles, puffy and baggy eyes and increases the firmness around your eyes*","reduces your dark circles, puffy and baggy eyes and increases the firmness around your eyes"
feature_0b65713d315d5f43,Reduces the appearance of eye bags by helping to relieve the accumulation of fluid,reduces the appearance of eye bags by helping to relieve the accumulation of fluid
feature_317f37d1042d939b,Helps neutralize free radicals that is aging your skin and rebuild tissue strength and your skin’s thickness,helps neutralize free radicals that is aging your skin and rebuild tissue strength and your skin’s thickness
feature_8f1da7dc6c4296d3,"REVITALIZE YOUR EYES WITH EYEVIVE If so, its time to open your eyes to a beautiful new world with Eyevive! Our eyes show our age, there is no way around it. The skin closest to our eyes is thinner then the rest of our face, and because of this it ages faster. Eyevive is a dermatological breakthrough that safely and effectively reverses effects of aging around eyes such as dark circles, puffiness, dark lines and wrinkles. What are the benefits of using Eyevive? Eyevive proprietary blended formula contains ingredients that help to reduce signs of aging. Why is Eyevive so effective? As a wrinkle forms, it presses against capillaries. Over time our capillaries break down and become weak. With each broken capillary, blood surrounds the area causing poor drainage. This is what causes us to have dark circles. Through the micro circulation technology used in Eyevive, which normalizes drainage and circulation around the eye, and our capillaries are resuscitated to their original glory. Less broken capillaries equates to less dark circles and ultimately, fewer wrinkles. Eyevive helps to produce collagen that naturally decreases with age. This thickens the skin underneath the eyes, restoring suppleness, elasticity and vitality. Resulting in dramatic reduction of puffiness and bags. Eyevive has proven to not only slow the signs of aging, but to rejuvenate skin and reduce fine lines, wrinkles and dark circles that other products have been unable to treat. *Disclaimer: Results may vary. Representations regarding the efficacy and safety of product have not been scientifically substantiated/evaluated by Food and Drug Administration. The information is provided for general informational purposes only. It is not intended as and should not be relied upon as medical advice. If you have a medical concern please consult with your physician.","revitalize your eyes with eyevive if so, its time to open your eyes to a beautiful new world with eyevive! our eyes show our age, there is no way around it. the skin closest to our eyes is thinner then the rest of our face, and because of this it ages faster. eyevive is a dermatological breakthrough that safely and effectively reverses effects of aging around eyes such as dark circles, puffiness, dark lines and wrinkles. what are the benefits of using eyevive? eyevive proprietary blended formula contains ingredients that help to reduce signs of aging. why is eyevive so effective? as a wrinkle forms, it presses against capillaries. over time our capillaries break down and become weak. with each broken capillary, blood surrounds the area causing poor drainage. this is what causes us to have dark circles. through the micro circulation technology used in eyevive, which normalizes drainage and circulation around the eye, and our capillaries are resuscitated to their original glory. less broken capillaries equates to less dark circles and ultimately, fewer wrinkles. eyevive helps to produce collagen that naturally decreases with age. this thickens the skin underneath the eyes, restoring suppleness, elasticity and vitality. resulting in dramatic reduction of puffiness and bags. eyevive has proven to not only slow the signs of aging, but to rejuvenate skin and reduce fine lines, wrinkles and dark circles that other products have been unable to treat. *disclaimer: results may vary. representations regarding the efficacy and safety of product have not been scientifically substantiated/evaluated by food and drug administration. the information is provided for general informational purposes only. it is not intended as and should not be relied upon as medical advice. if you have a medical concern please consult with your physician"
