feature_id,text,normalized_text
feature_d26ba133b60a5b85,"Time Rewind Night Cream is uniquely formulated with patented peptides that reduce the appearance of fine lines and wrinkles by encouraging collagen growth and hyaluronic acid production. Additionally, our dipeptide ingredient is known for its muscle-relaxing properties, and acts as a safer alternative to botox or costly injections.","time rewind night cream is uniquely formulated with patented peptides that reduce the appearance of fine lines and wrinkles by encouraging collagen growth and hyaluronic acid production. additionally, our dipeptide ingredient is known for its muscle-relaxing properties, and acts as a safer alternative to botox or costly injections"
feature_266b8935d438eb8f,"TRY TIME REWIND ANTI AGING NIGHT CREAM RISK FREE. Use our product for 30 days. If you are not satisfied - we offer a ""No Hassles"" money back GUARANTEE. It's that simple - if you're not satisfied - you get a ""no questions asked"" 100% refund! You have NOTHING TO LOSE...but wrinkles, lines, and signs of premature aging ...right?","try time rewind anti aging night cream risk free. use our product for 30 days. if you are not satisfied - we offer a ""no hassles"" money back guarantee. it's that simple - if you're not satisfied - you get a ""no questions asked"" 100% refund! you have nothing to lose...but wrinkles, lines, and signs of premature aging ...right"
feature_ead37815a7739c34,LIMITED TIME OFFER - buy more than one bottle of Time Rewind Night Cream - or combine with any of our Resilient Beauty Products - and we'll give you 15% off your entire order! Simply enter the COUPON CODE: RBSAVE15 at checkout and SAVE!,limited time offer - buy more than one bottle of time rewind night cream - or combine with any of our resilient beauty products - and we'll give you 15% off your entire order! simply enter the coupon code: rbsave15 at checkout and save
feature_d750f0e2de9ba543,Clinically proven to provide extra effective protection against wetness,clinically proven to provide extra effective protection against wetness
feature_a4396dc7b747283d,Provides the strongest Mitchum protection to keep you feeling fresh and odor free all day,provides the strongest mitchum protection to keep you feeling fresh and odor free all day
feature_b7b1fab6cf9cefe0,"Cosmetology Mannequin Head with Black Synthetic Hair and Clamp Holder (26-28 In) Mannequin Head: Create a wide variety of hairstyles and makeup looks with this female mannequin head with black hair Multi-Purpose: Use the realistic mannequin head to display inventory in your retail shop, or simply to practice cutting, braiding, and makeup application Easy To Style: Synthetic hair has a similar texture to human hair, and it can be easily styled by braiding or by using a flat iron or curling wand to practice multiple hairstyles Reliable Quality: To clean the black synthetic hair, simply hand wash using a mild shampoo in cold or warm water The Perfect Size: The cosmetology mannequin head stand measures 26-28 inches ASIN: B08D8TC6QM Use our mannequin head for styling hair or for practicing fun makeup looks while at home or cosmetology school. The display mannequin head can also be used in a retail or online store to model sunglasses, hair accessories, or wigs. The female mannequin head measures 26-28 inches, perfectly sized to be placed onto a countertop or window display. â WARNING: This product can expose you to chemicals including Di(2-ethylhexyl)phthalate (DEHP), which is known to the State of California to cause cancer and birth defects or other reproductive harm. For more information go to P65Warnings.ca.gov.","cosmetology mannequin head with black synthetic hair and clamp holder (26-28 in) mannequin head: create a wide variety of hairstyles and makeup looks with this female mannequin head with black hair multi-purpose: use the realistic mannequin head to display inventory in your retail shop, or simply to practice cutting, braiding, and makeup application easy to style: synthetic hair has a similar texture to human hair, and it can be easily styled by braiding or by using a flat iron or curling wand to practice multiple hairstyles reliable quality: to clean the black synthetic hair, simply hand wash using a mild shampoo in cold or warm water the perfect size: the cosmetology mannequin head stand measures 26-28 inches asin: b08d8tc6qm use our mannequin head for styling hair or for practicing fun makeup looks while at home or cosmetology school. the display mannequin head can also be used in a retail or online store to model sunglasses, hair accessories, or wigs. the female mannequin head measures 26-28 inches, perfectly sized to be placed onto a countertop or window display. â warning: this product can expose you to chemicals including di(2-ethylhexyl)phthalate (dehp), which is known to the state of california to cause cancer and birth defects or other reproductive harm. for more information go to p65warnings.ca.gov"
feature_7ac81be7409a88f9,"SHATTER-RESISTANT GLASS STRAWS- This glass material is shatter-resistant, making it both durable and safe to drink from.","shatter-resistant glass straws- this glass material is shatter-resistant, making it both durable and safe to drink from"
feature_616ab782d2b33a22,"ECO-FRIENDLY & 100% SAFE ,PROTECTS YOU FROM TOXINS--Glass straws are reusable, environmentally friendly.","eco-friendly & 100% safe ,protects you from toxins--glass straws are reusable, environmentally friendly"
feature_b94c93e5d1b7b069,"Beautifully hand-made craft-6 colors for your choose,can be used for drinking virtually anything, from hot to cold drinks, smoothies to shakes, lemonade, protein shakes, cocktails, hot chocolate","beautifully hand-made craft-6 colors for your choose,can be used for drinking virtually anything, from hot to cold drinks, smoothies to shakes, lemonade, protein shakes, cocktails, hot chocolate"
feature_57db3da4fa4d495e,EASY CLEANING -Simply rinse the reusable straws after use or place in the dishwasher. Two full length cleaning brushes are included just in case of clogging.,easy cleaning -simply rinse the reusable straws after use or place in the dishwasher. two full length cleaning brushes are included just in case of clogging
feature_47651c6cd009666d,"Package included: 6 pcs Straight Glass Straws (200 mm *10mm ), 2pcs Cleaning Brushes","package included: 6 pcs straight glass straws (200 mm *10mm ), 2pcs cleaning brushes"
feature_acd439200dbbb384,"♦ ♦ Durable♦ ♦ Non-toxic♦ ♦ Lead Free♦ ♦ Made with premium glass (pyrex)♦ ♦ Environmentally Friendly♦ ♦ Can be Used in Hot or Cold Drinks♦ ♦ Safe for Kids♦ ♦ Shatter Proof♦ ♦ Dishwasher SafeStraw size:Length: 8 inch = 200 mmOutside diameter: 10 mmInside diameter: 10 mmWall thickness: 1,5 mmPacking Included：6 pcs * Straight Glass Straws (200 mm *10mm ), 2 pcs * Cleaning Brushes30 DAY MONEY BACK GUARANTEE- You can easy return and get refunded .Don't worry,You have no risk to try.","durable♦ ♦ non-toxic♦ ♦ lead free♦ ♦ made with premium glass (pyrex)♦ ♦ environmentally friendly♦ ♦ can be used in hot or cold drinks♦ ♦ safe for kids♦ ♦ shatter proof♦ ♦ dishwasher safestraw size:length: 8 inch = 200 mmoutside diameter: 10 mminside diameter: 10 mmwall thickness: 1,5 mmpacking included：6 pcs * straight glass straws (200 mm *10mm ), 2 pcs * cleaning brushes30 day money back guarantee- you can easy return and get refunded .don't worry,you have no risk to try"
